Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
FBS,Nouveaux Bilans Alimentaire,9,Argentine,5527,Semences,2555,Soja,2017,2017,Milliers de tonnes,1057.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,9,Argentine,5527,Semences,2556,Arachides Decortiquees,2017,2017,Milliers de tonnes,40.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,9,Argentine,5527,Semences,2557,Graines de tournesol,2017,2017,Milliers de tonnes,20.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,9,Argentine,5527,Semences,2558,Graines Colza/Moutarde,2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,9,Argentine,5527,Semences,2559,Graines de coton,2017,2017,Milliers de tonnes,28.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,9,Argentine,5527,Semences,2570,"Plantes Oleiferes, Autre",2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,9,Argentine,5527,Semences,2744,Oeufs,2017,2017,Milliers de tonnes,84.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,9,Argentine,5527,Semences,2762,Perciform,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,9,Argentine,5527,Semences,2763,Poissons Pelagiques,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,1,Arménie,5527,Semences,2511,Blé et produits,2017,2017,Milliers de tonnes,25.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,1,Arménie,5527,Semences,2513,Orge et produits,2017,2017,Milliers de tonnes,13.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,1,Arménie,5527,Semences,2514,Maïs et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,1,Arménie,5527,Semences,2515,Seigle et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,1,Arménie,5527,Semences,2516,Avoine,2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,1,Arménie,5527,Semences,2520,"Céréales, Autres",2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,1,Arménie,5527,Semences,2531,Pommes de Terre et produits,2017,2017,Milliers de tonnes,101.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,1,Arménie,5527,Semences,2546,Haricots,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,1,Arménie,5527,Semences,2605,"Légumes, Autres",2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,1,Arménie,5527,Semences,2744,Oeufs,2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2511,Blé et produits,2017,2017,Milliers de tonnes,689.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2805,Riz et produits,2017,2017,Milliers de tonnes,3.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2513,Orge et produits,2017,2017,Milliers de tonnes,209.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2514,Maïs et produits,2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2515,Seigle et produits,2017,2017,Milliers de tonnes,2.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2516,Avoine,2017,2017,Milliers de tonnes,48.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2517,Millet et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2518,Sorgho et produits,2017,2017,Milliers de tonnes,2.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2520,"Céréales, Autres",2017,2017,Milliers de tonnes,6.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2531,Pommes de Terre et produits,2017,2017,Milliers de tonnes,79.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2546,Haricots,2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2547,Pois,2017,2017,Milliers de tonnes,41.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2549,Légumineuses Autres et produits,2017,2017,Milliers de tonnes,105.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2555,Soja,2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2556,Arachides Decortiquees,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2557,Graines de tournesol,2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2558,Graines Colza/Moutarde,2017,2017,Milliers de tonnes,15.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2559,Graines de coton,2017,2017,Milliers de tonnes,13.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2570,"Plantes Oleiferes, Autre",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,10,Australie,5527,Semences,2744,Oeufs,2017,2017,Milliers de tonnes,50.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2511,Blé et produits,2017,2017,Milliers de tonnes,53.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2513,Orge et produits,2017,2017,Milliers de tonnes,25.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2514,Maïs et produits,2017,2017,Milliers de tonnes,9.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2515,Seigle et produits,2017,2017,Milliers de tonnes,6.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2516,Avoine,2017,2017,Milliers de tonnes,4.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2517,Millet et produits,2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2520,"Céréales, Autres",2017,2017,Milliers de tonnes,11.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2531,Pommes de Terre et produits,2017,2017,Milliers de tonnes,57.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2547,Pois,2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2549,Légumineuses Autres et produits,2017,2017,Milliers de tonnes,2.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2551,Noix et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2555,Soja,2017,2017,Milliers de tonnes,7.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2557,Graines de tournesol,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2558,Graines Colza/Moutarde,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2570,"Plantes Oleiferes, Autre",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2605,"Légumes, Autres",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2617,Pommes et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2625,"Fruits, Autres",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,11,Autriche,5527,Semences,2744,Oeufs,2017,2017,Milliers de tonnes,7.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,52,Azerbaïdjan,5527,Semences,2511,Blé et produits,2017,2017,Milliers de tonnes,147.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,52,Azerbaïdjan,5527,Semences,2805,Riz et produits,2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,52,Azerbaïdjan,5527,Semences,2513,Orge et produits,2017,2017,Milliers de tonnes,69.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,52,Azerbaïdjan,5527,Semences,2514,Maïs et produits,2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,52,Azerbaïdjan,5527,Semences,2515,Seigle et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,52,Azerbaïdjan,5527,Semences,2516,Avoine,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,52,Azerbaïdjan,5527,Semences,2531,Pommes de Terre et produits,2017,2017,Milliers de tonnes,176.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,52,Azerbaïdjan,5527,Semences,2546,Haricots,2017,2017,Milliers de tonnes,2.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,52,Azerbaïdjan,5527,Semences,2557,Graines de tournesol,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,52,Azerbaïdjan,5527,Semences,2559,Graines de coton,2017,2017,Milliers de tonnes,8.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,52,Azerbaïdjan,5527,Semences,2744,Oeufs,2017,2017,Milliers de tonnes,8.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,12,Bahamas,5527,Semences,2514,Maïs et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,12,Bahamas,5527,Semences,2549,Légumineuses Autres et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,12,Bahamas,5527,Semences,2744,Oeufs,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,16,Bangladesh,5527,Semences,2511,Blé et produits,2017,2017,Milliers de tonnes,49.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,16,Bangladesh,5527,Semences,2805,Riz et produits,2017,2017,Milliers de tonnes,1124.0,S,Données standardisées
