Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2781,Huiles de Poissons,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2744,Oeufs,2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2848,Lait - Excl Beurre,2017,2017,Milliers de tonnes,21.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2763,Poissons Pelagiques,2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2511,Blé et produits,2017,2017,Milliers de tonnes,731.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2805,Riz et produits,2017,2017,Milliers de tonnes,3.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2513,Orge et produits,2017,2017,Milliers de tonnes,1380.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2514,Maïs et produits,2017,2017,Milliers de tonnes,979.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2515,Seigle et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2516,Avoine,2017,2017,Milliers de tonnes,143.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2517,Millet et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2518,Sorgho et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2520,"Céréales, Autres",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2532,Manioc et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2531,Pommes de Terre et produits,2017,2017,Milliers de tonnes,4.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2533,Patates douces,2017,2017,Milliers de tonnes,7.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2534,Racines nda,2017,2017,Milliers de tonnes,5.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2536,"Sucre, canne",2017,2017,Milliers de tonnes,3.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2546,Haricots,2017,2017,Milliers de tonnes,41.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2547,Pois,2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2549,Légumineuses Autres et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2555,Soja,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2570,"Plantes Oleiferes, Autre",2017,2017,Milliers de tonnes,30.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2605,"Légumes, Autres",2017,2017,Milliers de tonnes,21.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2781,Huiles de Poissons,2017,2017,Milliers de tonnes,5.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2848,Lait - Excl Beurre,2017,2017,Milliers de tonnes,639.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2762,Perciform,2017,2017,Milliers de tonnes,11.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,104,Irlande,5521,Aliments pour animaux,2763,Poissons Pelagiques,2017,2017,Milliers de tonnes,3.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2511,Blé et produits,2017,2017,Milliers de tonnes,18.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2805,Riz et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2513,Orge et produits,2017,2017,Milliers de tonnes,17.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2514,Maïs et produits,2017,2017,Milliers de tonnes,23.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2515,Seigle et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2516,Avoine,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2517,Millet et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2520,"Céréales, Autres",2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2532,Manioc et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2534,Racines nda,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2537,"Sucre, betterave",2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2543,Edulcorants Autres,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2549,Légumineuses Autres et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2555,Soja,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2558,Graines Colza/Moutarde,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2570,"Plantes Oleiferes, Autre",2017,2017,Milliers de tonnes,2.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2736,Abats Comestible,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2781,Huiles de Poissons,2017,2017,Milliers de tonnes,13.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2848,Lait - Excl Beurre,2017,2017,Milliers de tonnes,61.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2762,Perciform,2017,2017,Milliers de tonnes,3.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2763,Poissons Pelagiques,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,99,Islande,5521,Aliments pour animaux,2764,"Poissons Marins, Autres",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2511,Blé et produits,2017,2017,Milliers de tonnes,473.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2805,Riz et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2513,Orge et produits,2017,2017,Milliers de tonnes,325.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2514,Maïs et produits,2017,2017,Milliers de tonnes,1724.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2515,Seigle et produits,2017,2017,Milliers de tonnes,3.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2516,Avoine,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2517,Millet et produits,2017,2017,Milliers de tonnes,3.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2518,Sorgho et produits,2017,2017,Milliers de tonnes,70.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2520,"Céréales, Autres",2017,2017,Milliers de tonnes,12.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2532,Manioc et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2531,Pommes de Terre et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2534,Racines nda,2017,2017,Milliers de tonnes,4.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2543,Edulcorants Autres,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2546,Haricots,2017,2017,Milliers de tonnes,2.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2547,Pois,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2549,Légumineuses Autres et produits,2017,2017,Milliers de tonnes,2.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2555,Soja,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2557,Graines de tournesol,2017,2017,Milliers de tonnes,2.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2558,Graines Colza/Moutarde,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2559,Graines de coton,2017,2017,Milliers de tonnes,3.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2560,Coco (Incl Coprah),2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2561,Sésame,2017,2017,Milliers de tonnes,14.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2562,Palmistes,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2570,"Plantes Oleiferes, Autre",2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2605,"Légumes, Autres",2017,2017,Milliers de tonnes,59.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2740,"Beurre, Ghee",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2781,Huiles de Poissons,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2744,Oeufs,2017,2017,Milliers de tonnes,33.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2848,Lait - Excl Beurre,2017,2017,Milliers de tonnes,44.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,105,Israël,5521,Aliments pour animaux,2763,Poissons Pelagiques,2017,2017,Milliers de tonnes,10.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,106,Italie,5521,Aliments pour animaux,2511,Blé et produits,2017,2017,Milliers de tonnes,1732.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,106,Italie,5521,Aliments pour animaux,2805,Riz et produits,2017,2017,Milliers de tonnes,31.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,106,Italie,5521,Aliments pour animaux,2513,Orge et produits,2017,2017,Milliers de tonnes,1172.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,106,Italie,5521,Aliments pour animaux,2514,Maïs et produits,2017,2017,Milliers de tonnes,10557.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,106,Italie,5521,Aliments pour animaux,2515,Seigle et produits,2017,2017,Milliers de tonnes,20.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,106,Italie,5521,Aliments pour animaux,2516,Avoine,2017,2017,Milliers de tonnes,191.0,S,Données standardisées
